tweet_text,sentiment
@rebecacaabral @rolca021 infelizmente sim :(,0
@inesalexandra15 Vais tirar 2 mm :),1
@nandacastilho Hahaha acontece! Faça a playlist :) eu já coloquei várias por aqui,1
Bom dia :) — Buenos dias https://t.co/xuqw3YgPeJ,1
@DjMaRiiO_90 Para que mentir :(,0
eu não acredito que o scott morreu aaaaa :(,0
A LIVE MAIS EPICA DO @YouTubeBrasil :D FOI TOP DEMAISSS!!! Os Intensos são incriveisss :) https://t.co/BmL05OeqGQ,1
"@thulio_toscano aaaa eu curtia tbm!! eu ficava assistindo um canal q passava clipe direto, aí sempre tocava. a minha primeira eu nem lembro :(",0
"@msarsur Eu fazia isso quando era mais novo, agora quero um trabalho doido de serigrafia entregue na porta da minha casa... :) #oldman",1
@larihanny aaaa :((( eu tenho vontade de adotar todos esses bichinhos e colocar aqui em casa cheio de amor e carinho,0
@ksxy_fgks @MinLarissa5 bem isso &gt;:(,0
preciso voltar a ler e tirar essa ansiedade de todo dia mas a faculdade não deixa não é mesmo :),1
"@beangtangirl @BTS_twt Seguimos o baile né bb, se eles são feios, vc é ridiculo :) https://t.co/W0MT5ymwZm",1
Bruhhhh acabei de descobrir que o meu fio tava preso pelo meu cabelo e não no buraco mm ou seja pudia te lo perdido :),1
"@guilhermedenovo O PT realmente precisa reajustar o discurso e se aproximar do Alckmin, Meirelles entre outros para conseguir ser eleito com perspectivas democráticas. Caso contrário... será um desastre de qualquer forma :(",0
@thucostaa A questão é: você ir tomar no cu antes de tudo e depois fazer um Nescau geladinho p mm :),1
"No fim,a verdade é que realmente vai ser uma semana foda para a Nadja. A Perla deixou ela sozinha na casa em pro de ficar do lado de pessoas que nem ligavam para ela,dias atras. Se não for uma estrategia de jogo, queria saber oque as pessoas acham que isso é :) #afazenda10",1
@g1 @carinavitral fico no aguardo dele subindo a rampa do congresso como você disse que ele faria :),1
"Podemos conviver o tempo que for com uma pessoa, achar que conhecemos de cabo a rabo, mas na vdd nunca sabemos oq se passa na cabeça dessa pessoa :(",0
@ieuluca amor olha :(,0
SendRyanRawNudes@gmail.com :),1
olha quem chegou e vai militar nesse twitter :D #EleNão #EleNunca,1
"Estou farta desta merda, acordei a toa senti algo no meu nariz e estava a sangrar :)",1
@CUPIDJ00N É HORA DO SPAM :)))) https://t.co/1rapN5NAn9,1
@m0nyz3 não vou mais mas queria :(,0
"Hoje eu trouxe mandioca cozida com leite pra comer no café da manhã. Nordestina como ela só, Mãinha certamente ficaria orgulhosa de mim ! :)",1
"Puta merda já esgotaram as camisas do timão no site da nike, pqp :(",0
@SpotifyAjuda obrigada! :),1
"Dólar caiu :) - R$3,73 às 09:40",1
eu queria um adesivo com a #EleNao :(,0
Gostei de um vídeo @YouTube https://t.co/HRTspbiuIE MENU PAROU ??? FREE FIRE BATTLEGROUND VEJA O PORQUE :),1
"Tem gente que faz o que dá na telha e esquece que tudo aquilo que fazemos, um dia volta pra nós.. seja de forma boa ou ruim! Depois não reclame de estar colhendo podridão se só plantou coisa ruim :)",1
"@youngblxwd por favor sophia não tenta nada, você é importante demais tanto pra mim quanto para as meninas, para a sua família, para a lia e para todo mundo que te ama! a gente tá aqui para te apoiar com tudo, a vida é muito longa pra você viver muitos momentos bons ainda, por favor :(",0
artigo interessante pra gente como eu :) https://t.co/mQAE8lAdrD,1
"@wtvvv___ (imagina q somos nós a brincar) és muito simpática e bué fixe, tudo dji bom :) https://t.co/8pH5MRju0C",1
@FialhoFialho02 do conta n po :(,0
n tenho ideia do q fzr no reveillon :( q merda,0
@fauItles melhoras :( ♡,0
Precisava mesmo desta dor agora :),1
Vou baixar the originals e terminar ela :(,0
"@hekasouza quem dera fosse filha,:-(",0
"@Marc_CRF Lógico que Ciro deveria ter sido a escolha, mas sem isso não haveria nem a possibilidade de tentar algo sei lá :(",0
"@whattsjeongguk aaa eu entendo. e eu gosto disso, não vou mentir as vezes é bom só ficar comigo mesma, eu me sinto mais segura. mas eu sei como isso é horrível pras pessoas a minha volta. sinto muito pela gente :((",0
@cmilasexpect só me resta chorar :(,0
@Schaeppi Mas o @rangerlol1 falou que a gente e insignificante :),1
ja tava pensando em sair mais cedo do cursinho mas n vai rolar n ja fui n assisti direito as aulas e amem a o professor terminou a materia 30' antes do norma mas queria mesmo era assistir ao jogo todinho em casa :(((( https://t.co/bNcPjpqvCM,0
@isv5 @Zeavy há aqui banquinhos e peças para essas situações! :D #everybrickisawesome,1
"Aula de geometria produtiva, dois desenhos feitos :))",1
"@pact_pt Bom dia, Afonso! :-)",1
"@LorentzPaulo é vdd, não posso negar :(",0
"@OrlandoDantas @Matheusozado @hugaaaaaa lógico, todas especulações apontam pra isso. Beyoncé vem em 2019, isso é fato. resta saber se vai ser Lollapalooza (Brasil, Argentina e Chile), Rock in Rio (Rio de Janeiro) ou turnê por várias cidades/estádios. :)",1
@gladistonelaysa queria ter ido :(,0
minha vontade hoje é so afundar no choro :(,0
"@BANGTAN_FL Abre ele na tela de aplicativos normal, sem ir pela playstore, eu só entrei pela playstore pra mostrar o nome de aparência direitinho pro pessoal baixar :) desculpa a demora a responder, é que não chegou notificação pra mim :(",1
"@fuckastros depende, eu posso ativar o modo cuzona ou ciumenta sendo de touro com asc em caprica e lua em escorpião :)",1
@praiseXVI :( obrigada. Me avisaram que ele não vai está lá.,0
"@GraziAw Bah, complicado demais isso. Cada dia tá mais difícil defender minorias que são explicitamente contra quem os defendem... Enfim. Aproveite bem os teus candidatos que supostamente te representam :)",1
era pra ter sido assim no rock in rio :( https://t.co/J8oh124dO3,0
@TomasinoWeb @aarughhn DM po :),1
"o que eu acho mais engraçado em eleitor de bolsoneca, é que eles manifestam sua posição, seu voto, só quando tão juntos, seja na internet ou em ""carreatas"".. mas se chegar pra um empresário cara-a-cara, todos tem vergonha de assumir seu voto :)",1
Como foi o melhor sonho que você já teve? — É secreto :) https://t.co/4zTfyv6BVi,1
"Muito obrigado Heróis PME, por esta distinção! :) Não podíamos deixar de a partilhar com os nossos clientes, amigos e seguidores, que têm sido fantásticos, ao longo destes últimos 8 anos 😍 Um grade obrigado, de ♥️ https://t.co/PfxXFZDhaM",1
@alicxsouz tô mal mas ok depois passa :(,0
já é outubro :p https://t.co/94e7U2IKNR,1
"eu dormi sem coberta e com o bagulho ligado,,,,,,,,tinha até esquecido da chuva :( https://t.co/D0fivmJCOU",0
Amanhã é o aniversário do meu pai e ele nem está aqui em gv pra mim da um abraço nele :(,0
Titan e Ranger entrega o jogo mesmo. :),1
@martyshack Presque :p,1
@fetxish nada :),1
Quando sua @ mora longe e vc não pode abraçá-la todos os dias :(,0
Tem muito álcool em casa E eu não bebo mais :(,0
@muambator Valeu!! :),1
@Just_a_puzzle Meu deus que hino :(((((( chorei aqui aaaa,0
"@mrjlnrnh @felipe_autran EleNao, golpe, fascismo, nazismo, onda de fanfic. O PT elegeu o Jair :)",1
@alice_meireless Olivia Santana (BA) - Dep. Estadual tb! :),1
"@moriner_s muito obrigado, mani! :))",1
@Behghattass Aff brenda quero minha tatuagem :( :( eu tava tão linda de girassol,0
@994WK EBAAAAAAAAAAAA eu vou ter o momentinho mais feliz do mundo respondendo elas. :( 😔🖤,0
"@EduardoDeMBrito No Easy você monta seu plano! A internet não tem prazo de validade, você pode comprar diárias de apps e navegar sem gastar dados e pra cancelar é só entrar no próprio aplicativo. Para mais informações, é só clicar aqui: https://t.co/RZSQuFWemp. :)",1
vcs n tem noção do qnt eu to tisti pelo vinicius miguel n ter conseguido :(,0
@Hikagay mas porque vc vai apagar o twintters aaa :(,0
Ontem mordi o lábio a comer um lanche e agora tenho uma ferida que dói como o crl :),1
vc tem eu :( https://t.co/4xYVUe7UtH,0
Comprei errado e esqueci de comprar a passagem de volta :))),1
Se tem uma coisa que aprendi em relação de relacionamentos é: tudo deve fluir de forma natural. Ficar em cima de alguém não vai forçar a pessoa gostar de vc Nem forçar uma relação que tu não tem Isso é assédio e é bem grave até. Deixa fluir naturalmente :D,1
@VEtiene Japão deu 17 😂 :p Com todo o amor e carinho viu!,1
@and_dias2 Perdão :(,0
"ai eu triste mesmo, eu queria muito ter ido no fansign ou no show do kard, até pensei que meus pais iam fazer surpresa de aniversário, chegou no dia e nada aconteceu, chorei muito, nunca vou conseguir ver meus filhos :(",0
saudade stories na academia :(,0
@499MK Eu que amo mais :(,0
@sugxbxby @btssart :(((( 💜 sonho,0
"@_mandicrb ai amiga, desculpa vou aparecer mais :(",0
bar :-( : e54d1311-a8da-4e15-8d5c-778b65beb567,0
minha duda sempre me iluminando :( MEU sol https://t.co/qeCtmBCntG,0
@gokudeira12 é uma das camisas que vem na Anime Loot 16! https://t.co/J28B2Zwr4D :D,1
@anadantassa_ Feliz dia das crianças :),1
Como foi o melhor sonho que você já teve? — Eu num posso contar :( https://t.co/GJ6uwb2B6t,0
@alexmarob Bonita letra :),1
Opa são amigas também :),1
@kikapirikika vamosss e andar de skate :D,1
"@Georginous @euclarice amor nao sou anticiro, muito pelo contrário, eu apenas acho muito arriscado investir nele agora faltando 1 dia pra eleição. meu voto é do ciro sem sombra de duvida se ele for pro 2° turno. :)",1
função publica irem por estas horas para casa menos os unipessoais.. :),1
quarta-feira incrível d produção :) e mesmo n hora d despedida boa noticias d obra quase quase a começar :),1
@carol_linhaares ai amiga mas pelo q eu to vendo vai ser o jeito :( torcendo p que a democracia continue de pé,0
beijou sábado? — não beijo :( https://t.co/smeexJpX4e,0
@Rubiu5 Grande rubiuh! :D,1
@BeeredUpAllan Personagem não é tudo boneco : ),1
@just_me_Sofia obrigada pela dica amiga!!! To com sdds :(,0
"@misteaky Aquele parabéns merecido, Giulia! :D",1
6:15 deito na cama (pensamento: nossa vou dormir até meio dia_ 9:20 sono foi embora e nois :D,1
"Eu falto à escola por tar doente, a sara atualiza me de tudo e ainda me faz companhia para ir ao centro de saúde :))",1
"@frnnd_dngl @irmadopercyj Nossa, a situação aqui tá igual :(",0
eu só queria conseguir dormir p não ficar com mt sono na aula :(,0
@FlavioBolsonaro @jairbolsonaro No Rio grande do Norte elegemos o General Girão e o Coronel Azevedo para ajudarem o Bolsonaro nessa grande batalha que será governar o país. Muito feliz com o resultado :D,1
precious :( https://t.co/7bjUY8zchF,0
"@_mtonin vdd best, uma vez na frente da minha casa, me machucaram até, depois disso eu parei de andar por aqui :( uma bosta kkk",0
@mongebrasileir0 @joaoamoedonovo @RomeuZema30 namoral tô ficando muito triste e bolado pq ngm valoriza as ideias incríveis dele :(((((( oq custa botar o homem na tv gnt,0
@FreezeDreamer @Switch97 @NinjaaUS Obrigado :),1
@SofiiaGonzal :( raios,0
eu odeio despedidas :(,0
a poxa mas queria tanto :( https://t.co/pZITpikY2I,0
@back2becky deve ser pq falaram q vc eh comunista petralha esquerdopata pra ela amiga :( será? deve q falaram q isso é algo ruim...,0
"Se você tem alguém especial do coração, não vá durmir sem colocar seus sentimentos na presença de Deus. Deixa Ele cuidar do coração pra você. boa noite :)",1
"Agora estou na biblioteca ao lado de um gajo que fala e se ri sozinho, o dia está a correr bem :)",1
Nossa lembrei que hj começa o projeto e vou ter que ficar no colégio até mais tarde :(,0
"tô tão triste, alguém paga a minha viagem só de ida pra Grécia :(",0
é triste pedir voto pro ciro tendo a miss motosserra ao lado :(,0
"Carai, a música ayala do xxx da vontade de se matar :(",0
"nunca me senti tão amada, e se sentir é uma coisa tão boa :)",1
@g0ulaarte mano n sei o que eu faria sla trancaria ele em um quarto no meu porão q foi feito especialmente para torturas e faria ele ver as danças de fortinite até ele vomitar aí eu liberava ele assim toda vez que ele pensasse em danças de fortinite ele iria vomitar.... :),1
To com medo da casa votar na Ana :(((( #RoçaAFazenda,0
hoje q eu tenho coisa ate o pescoço p fazer chove :),1
"@leonardoribas não é otimismo, é by seeding :)",1
@NicoleBahls impossível :(,0
me dói só de pensar :( https://t.co/gNvcO1UbMS,0
@fabiogaj Não é mesmo :(,0
@angeljndrn @killuaart PUTANGINA AHDHAHDHAHDHAHSHDHSHDHHSHSHSHSHHSDHB omg ka unfunny ng joke :(,0
@sugashalf @BTS_twt muito obrigada meu amorzinho :(,0
bar :( : 2549c10a-86c4-4161-ba62-ba0cfae3c773,0
tou quase chorando pq vi que o bolso ta com 31% :(,0
também me dói muito ver pessoas que eu considero bastante na minha vida sofrendo. :(,0
peanut e walnut fizeram o sunwoo superar o trauma dele e perder o medo de cachorros eu nao acredito que agora eles vão embora :(,0
tadinho :( https://t.co/rHymFcWXiu,0
@xytaevyung não deveria ser assim :(,0
@douglasmrc mas terei que viver num país governado por bolsonaristas... sem solução... :(,0
Parece que meu bebe e menina :(,0
Caguei :)),1
@kanna_istvar Boa kanna :) falou tudo.,1
@itzjorgehoes @isasilva032 Nao queria copiar a resposta da isa :),1
@hifudido esse resultado mexeu tanto cmg :(,0
@alinnescostta É foda.. :(,0
"leilão de PETR4 em R$24,50 !!!!! EIIIIIIIITAAAAA !!!! :))))",1
lembrando que katniss era do distrito 12 e quando ele foi destruído ela foi para o distrito 13 e venceu a capital bom dia :),1
"@predocindio Pra eles, exatamente ao contrário! :P Aliás, será que os bolsominions conseguem inverter algum argumento? Ou é esperar demais?",1
Se você é conservador e pede respeito: pau no seu cu :p,1
nunca em minha vida eu ia pensar que diria isso mas.... winwin eh **** :D,1
"@BBoyViegas ninguém me dava atenção, fui mesmo :)",1
"ai sim, melhor forma. se cuida, vc é uma boa menina, merece o mundo e mt mais.. bjss sdds :) — Mt obrigada! https://t.co/9NRHvux0hg",1
"@miyamazato @jopistola foda jojo ela num eh igual vc gata, q mesmo se eu derrubasse cairia de pé :p coitada.",1
"@chimaelps Meus votos de primeiro turno sempre foram em pessoas que não iam pro segundo ou não se elegiam 🤷 esse ano continuou do mesmo jeito, só um que se elegeu, o resto nem pro segundo turno, nem eleito :(",0
pouquíssimas :) https://t.co/KLzXmbKxsU,1
@netturegert Esse trabalho vc vai ter que fazer pq não dá pra ser tão novo e já ter esse flerte com o conservadorismo. :(,0
netflix decide atualizar t o d a s as minhas sérias na véspera de novembro cujo só vai ter vestibular já tava triste agora to muito triste :(,0
@backtogomxz ah não :((,0
Atualização da minha conta hackeada da PSN: Descobri que continua vinculada ao console do hacker. Pra piorar a conta está ativa como principal lá e eu não consigo ativar no meu PS4. Pelo site da Sony o recurso de desativar conta está desabilitado pois foi usado recentemente :),1
eu não aguento mais a situação daqui de casa.. cada dia que passa eu só peço pra conseguir um emprego logo pra ajudar meus pais :((,0
"@ronaldohannouch @gugtavas @ladyrasta Irrelevante. Ele recebeu para moradia, não precisva, usou para outros propósitos, debochou disso quando perguntado pela repórter. O dinheiro veio de vc, de todos nós, ele ri. A pergunta é, vc acha isso correto? Eu não :-)",1
@Chamsim Pensei o mesmo quando acordei :(,0
@minholgbt eu imagino que sim mor :( eu fico feliz que em meio a esse caos vc tenha encontrado forças nele p nao desistir. ele te ama mt tb ok?,0
@BbyluluBBH Isso é muito bad :((,0
"@sapatonaconvikt Disgurpa, foi inevitável :(",0
"@VitorrAugusto_ Ideia retrógrada é achar que o pt pensa no país além do próprio umbigo e vai fazer algo por nós ainda, infelizmente :(",0
@votovencido Pelo menos é legal :),1
"Indo pra facul, manda perguntinha q respondo dps &lt;:) https://t.co/4mqbPGWvmv",1
"Não me lembrei de comprar o bilhete para a latada, agora tenho de comprar diários :)",1
"law &amp; order - true crimes vc é uma puta série foda, uma pena terem te cancelado :(",0
Eu sou uma pessima Sehun biased porq nunca reparei q ele tem problemas na dicção :( — Hm... Isso não faz de você uma péssima biased ou menos fã. Está tudo bem não perceber certas cois... https://t.co/kzeEYEk3fl,0
