id,title,fake_news,clean_title,stemmed_title,lemmatized_title
1311,Coronavírus: pesquisadores da Unifesp doam para hospitais máscaras feitas em impressora 3D | Vale do Paraíba e Região | G1,0,coronavrus pesquisadores unifesp doam hospitais mscaras feitas impressora d vale paraba regio g,coronavru pesquisador unifesp doam hospitai mscara feita impressora d vale paraba regio g,coronavrus pesquisadores unifesp doam hospitais mscaras feitas impressora d vale paraba regio g
1312,Universidades públicas suspendem aulas virtuais em meio ao coronavírus; particulares se mobilizam contra redução de mensalidades | Educação | G1,0,universidades pblicas suspendem aulas virtuais meio coronavrus particulares mobilizam contra reduo mensalidades educao g,universidad pblica suspendem aula virtuai meio coronavru particular mobilizam contra reduo mensalidad educao g,universidades pblicas suspendem aulas virtuais meio coronavrus particulares mobilizam contra reduo mensalidades educao g
1313,"Coronavírus: Unicamp recebe estrutura móvel para triagem de pacientes, consultas e leitos de UTI | Campinas e Região | G1",0,coronavrus unicamp recebe estrutura mvel triagem pacientes consultas leitos uti campinas regio g,coronavru unicamp receb estrutura mvel triagem pacient consulta leito uti campina regio g,coronavrus unicamp recebe estrutura mvel triagem pacientes consultas leitos uti campinas regio g
1314,Farmácia Universitária produz álcool em gel para serviços de saúde em Juiz de Fora | Zona da Mata | G1,0,farmcia universitria produz lcool gel servios sade juiz zona mata g,farmcia universitria produz lcool gel servio sade juiz zona mata g,farmcia universitria produz lcool gel servios sade juiz zona mata g
1316,Desenho e pintura para crianças: 10 dicas de atividades para fazer em casa na quarentena | Aulas e Atividades | G1,0,desenho pintura crianas dicas atividades fazer casa quarentena aulas atividades g,desenho pintura criana dica atividad fazer casa quarentena aula atividad g,desenho pintura crianas dicas atividades fazer casa quarentena aulas atividades g
1317,Como montar um plano de estudos para as crianças que seja adequado à rotina de isolamento por causa do coronavírus | Aulas e Atividades | G1,0,montar plano estudos crianas adequado rotina isolamento causa coronavrus aulas atividades g,montar plano estudo criana adequado rotina isolamento causa coronavru aula atividad g,montar plano estudos crianas adequado rotina isolamento causa coronavrus aulas atividades g
1318,"Estados vão manter aulas suspensas para frear transmissão do novo coronavírus, diz entidade | Educação | G1",0,estados vo manter aulas suspensas frear transmisso novo coronavrus diz entidade educao g,estado vo manter aula suspensa frear transmisso novo coronavru diz entidad educao g,estados vo manter aulas suspensas frear transmisso novo coronavrus diz entidade educao g
1319,UFJF suspende calendário acadêmico de 2020 por tempo indeterminado após coronavírus | Zona da Mata | G1,0,ufjf suspende calendrio acadmico tempo indeterminado aps coronavrus zona mata g,ufjf suspend calendrio acadmico tempo indeterminado ap coronavru zona mata g,ufjf suspende calendrio acadmico tempo indeterminado aps coronavrus zona mata g
1320,"Rotina, agenda e apoio: saiba como ajudar que as crianças aproveitem o tempo na quarentena | Fique em Casa | G1",0,rotina agenda apoio saiba ajudar crianas aproveitem tempo quarentena fique casa g,rotina agenda apoio saiba ajudar criana aproveitem tempo quarentena fiqu casa g,rotina agenda apoio saiba ajudar crianas aproveitem tempo quarentena fique casa g
1321,Coronavírus faz educação a distância esbarrar no desafio do acesso à internet e da inexperiência dos alunos | Educação | G1,0,coronavrus faz educao distncia esbarrar desafio acesso internet inexperincia alunos educao g,coronavru faz educao distncia esbarrar desafio acesso internet inexperincia aluno educao g,coronavrus faz educao distncia esbarrar desafio acesso internet inexperincia alunos educao g
1323,Absurdo total: cientistas condenam 'teoria' espalhada na internet de que 5G transmite coronavírus | Tecnologia | G1,0,absurdo total cientistas condenam teoria espalhada internet g transmite coronavrus tecnologia g,absurdo total cientista condenam teoria espalhada internet g transmit coronavru tecnologia g,absurdo total cientistas condenam teoria espalhada internet g transmite coronavrus tecnologia g
1325,"'Precisamos entender que fazemos parte de um grande ecossistema', diz empresário por trás do 'Não Demita!' | Economia | G1",0,precisamos entender fazemos parte grande ecossistema diz empresrio trs demita economia g,precisamo entend fazemo part grand ecossistema diz empresrio tr demita economia g,precisamos entender fazemos parte grande ecossistema diz empresrio trs demita economia g
1326,Como será feito o pagamento do auxílio emergencial de R$ 600 | Economia | G1,0,feito pagamento auxlio emergencial r economia g,feito pagamento auxlio emergenci r economia g,feito pagamento auxlio emergencial r economia g
1328,China ultrapassa EUA e se torna campeã de pedidos internacionais de patentes | Tecnologia | G1,0,china ultrapassa eua torna campe pedidos internacionais patentes tecnologia g,china ultrapassa eua torna camp pedido internacionai patent tecnologia g,china ultrapassa eua torna campe pedidos internacionais patentes tecnologia g
1334,Gol suspende projeções e manterá maior parte da frota em terra até maio | Economia | G1,0,gol suspende projees manter maior parte frota terra at maio economia g,gol suspend proje manter maior part frota terra at maio economia g,gol suspende projees manter maior parte frota terra at maio economia g
1338,Caixa lança site e aplicativo para solicitar auxílio emergencial de R$ 600 | Economia | G1,0,caixa lana site aplicativo solicitar auxlio emergencial r economia g,caixa lana site aplicativo solicitar auxlio emergenci r economia g,caixa lana site aplicativo solicitar auxlio emergencial r economia g
1340,Japão declara emergência por coronavírus e aprova estímulo de quase US$ 1 trilhão | Economia | G1,0,japo declara emergncia coronavrus aprova estmulo quase us trilho economia g,japo declara emergncia coronavru aprova estmulo quas us trilho economia g,japo declara emergncia coronavrus aprova estmulo quase u trilho economia g
1343,WhatsApp limita reenvio de mensagens a 1 destinatário por vez em meio à crise do novo coronavírus | Tecnologia | G1,0,whatsapp limita reenvio mensagens destinatrio vez meio crise novo coronavrus tecnologia g,whatsapp limita reenvio mensagen destinatrio vez meio crise novo coronavru tecnologia g,whatsapp limita reenvio mensagens destinatrio vez meio crise novo coronavrus tecnologia g
1344,"Vendas online de supermercados quase dobram após o coronavírus, entregas atrasam e exigem investimentos das empresas | Economia | G1",0,vendas online supermercados quase dobram aps coronavrus entregas atrasam exigem investimentos empresas economia g,venda onlin supermercado quas dobram ap coronavru entrega atrasam exigem investimento empresa economia g,vendas online supermercados quase dobram aps coronavrus entregas atrasam exigem investimentos empresas economia g
1350,"Suspensão de contrato e redução de salário têm efeito após manifestação de sindicatos, decide ministro | Política | G1",0,suspenso contrato reduo salrio tm efeito aps manifestao sindicatos decide ministro poltica g,suspenso contrato reduo salrio tm efeito ap manifestao sindicato decid ministro poltica g,suspenso contrato reduo salrio tm efeito aps manifestao sindicatos decide ministro poltica g
1356,"Anvisa para de usar ferramenta de videoconferência Zoom, citando possíveis falhas de segurança | Tecnologia | G1",0,anvisa usar ferramenta videoconferncia zoom citando possveis falhas segurana tecnologia g,anvisa usar ferramenta videoconferncia zoom citando possvei falha segurana tecnologia g,anvisa usar ferramenta videoconferncia zoom citando possveis falhas segurana tecnologia g
1357,Preços do petróleo caem após Arábia Saudita e Rússia adiarem reunião | Economia | G1,0,preos petrleo caem aps arbia saudita rssia adiarem reunio economia g,preo petrleo caem ap arbia saudita rssia adiarem reunio economia g,preos petrleo caem aps arbia saudita rssia adiarem reunio economia g
1360,Canadá e EUA encaram perdas em safras por falta de mão de obra estrangeira | Agronegócios | G1,0,canad eua encaram perdas safras falta mo obra estrangeira agronegcios g,canad eua encaram perda safra falta mo obra estrangeira agronegcio g,canad eua encaram perdas safras falta mo obra estrangeira agronegcios g
1379,Casal brasileiro na Namíbia faz apelo: 'Não nos deixem para trás' - Notícias - R7 Internacional,0,casal brasileiro nambia faz apelo deixem trs notcias r internacional,casal brasileiro nambia faz apelo deixem tr notcia r internacion,casal brasileiro nambia faz apelo deixem trs notcias r internacional
1380,Ministério da Saúde define novas orientações sobre distanciamento social,0,ministrio sade define novas orientaes sobre distanciamento social,ministrio sade defin nova orienta sobr distanciamento social,ministrio sade define nova orientaes sobre distanciamento social
1382,'Temos de usar sacos de lixo na cabeça': médicos britânicos improvisam no combate ao coronavírus - Notícias - R7 Internacional,0,usar sacos lixo cabea mdicos britnicos improvisam combate coronavrus notcias r internacional,usar saco lixo cabea mdico britnico improvisam combat coronavru notcia r internacion,usar sacos lixo cabea mdicos britnicos improvisam combate coronavrus notcias r internacional
1394,Justiça manda Inep ampliar prazo para isenção de taxa de inscrição e 'adequar' cronograma do Enem | Enem 2020 | G1,0,justia manda inep ampliar prazo iseno taxa inscrio adequar cronograma enem enem g,justia manda inep ampliar prazo iseno taxa inscrio adequar cronograma enem enem g,justia manda inep ampliar prazo iseno taxon inscrio adequar cronograma enem enem g
1395,Estudo em parceria com a Unesp de Botucatu prevê pandemia mais forte no interior de SP em três semanas | Bauru e Marília | G1,0,estudo parceria unesp botucatu prev pandemia forte interior sp trs semanas bauru marlia g,estudo parceria unesp botucatu prev pandemia fort interior sp tr semana bauru marlia g,estudo parceria unesp botucatu prev pandemia forte interior sp trs semanas bauru marlia g
1398,"Presidente do CNPq, João Luiz Filgueiras de Azevedo é exonerado | Ciência e Saúde | G1",0,presidente cnpq joo luiz filgueiras azevedo exonerado cincia sade g,president cnpq joo luiz filgueira azevedo exonerado cincia sade g,presidente cnpq joo luiz filgueiras azevedo exonerado cincia sade g
1399,Enem 2020: Prazo para pedir isenção da taxa de inscrição termina nesta sexta | Enem 2020 | G1,0,enem prazo pedir iseno taxa inscrio termina nesta sexta enem g,enem prazo pedir iseno taxa inscrio termina nesta sexta enem g,enem prazo pedir iseno taxon inscrio termina nesta sexta enem g
1400,Defensoria pede que data do Enem 2020 seja alterada por causa da pandemia de coronavírus | Educação | G1,0,defensoria pede data enem alterada causa pandemia coronavrus educao g,defensoria pede data enem alterada causa pandemia coronavru educao g,defensoria pede data enem alterada causa pandemia coronavrus educao g
1401,ITA divulga datas para o vestibular 2021 e estuda aumento de vagas | Vale do Paraíba e Região | G1,0,ita divulga datas vestibular estuda aumento vagas vale paraba regio g,ita divulga data vestibular estuda aumento vaga vale paraba regio g,ita divulga data vestibular estuda aumento vagas vale paraba regio g
1404,Jovens sem estrutura para estudar em casa temem por desvantagem' no Enem: 'Atrapalhou tudo' | Enem 2020 | G1,0,jovens estrutura estudar casa temem desvantagem enem atrapalhou tudo enem g,joven estrutura estudar casa temem desvantagem enem atrapalh tudo enem g,jovens estrutura estudar casa temem desvantagem enem atrapalhou tudo enem g
1405,PGR pede ao STF inquérito para investigar Weintraub por suposto racismo contra chineses | Política | G1,0,pgr pede stf inqurito investigar weintraub suposto racismo contra chineses poltica g,pgr pede stf inqurito investigar weintraub suposto racismo contra chines poltica g,pgr pede stf inqurito investigar weintraub suposto racismo contra chinese poltica g
