Unnamed: 0,website,keywords,headlinePortuguese,headlineEnglish,sentimentScorePortuguese,sentimentScoreEnglish,sentimentMagnitudePortuguese,sentimentMagnitudeEnglish,isOnline,onlineStartDate,onlineEndDate,onlineTotalTimeMS
4517,Folha de SP,['Bolsonaro'],víd pod influenc investig contr bolsonar,Video can influence investigation against Bolsonaro?,0.0,-0.2000000029802322,0.0,0.2000000029802322,False,2020-05-23 20:03:55.320000+00:00,2020-05-24 00:04:04.726000+00:00,14409406.0
4518,O Antagonista,['Regina Duarte'],regin duart “ desculp pass impressã endoss tortur ”,"Regina Duarte: ""I apologize if I gave the impression that I would have endorsed torture""",-0.3000000119209289,-0.699999988079071,0.3000000119209289,0.699999988079071,False,2020-05-22 10:32:07.735000+00:00,2020-05-22 11:32:25.380000+00:00,3617645.0
4519,Folha de SP,['Covas'],cov atras pagament program feit ajud cris,Covas delays program payments made to help in crisis,-0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.4000000059604645,False,2020-06-05 07:31:44.100000+00:00,2020-06-05 14:32:39.096000+00:00,25254996.0
4520,G1,['Bolsonaro'],queiroz forag prisã espetacul diz bolsonar,"Queiroz was not on the run and prison was spiky, says Bolsonaro",-0.1000000014901161,-0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-06-19 00:32:14.206000+00:00,2020-06-19 10:01:47.444000+00:00,34173238.0
4521,UOL,['Bolsonaro'],sakamot bolsonar vist pior líd mund,Sakamoto: Bolsonaro is seen as one of the worst leaders in the world,-0.5,-0.8999999761581421,0.5,0.8999999761581421,False,2020-05-15 18:02:36.514000+00:00,2020-05-15 19:03:21.866000+00:00,3645352.0
4522,UOL,['Bolsonaro'],bolsonar aval busc toffol diminu malest evit retali stf,Bolsonaro evaluates seek Toffoli to reduce malaise and avoid retaliation in the Supreme Court,0.0,0.2000000029802322,0.0,0.2000000029802322,False,2020-05-23 20:03:55.865000+00:00,2020-05-24 09:02:07.191000+00:00,46691326.0
4523,UOL,['Weintraub'],weintraub busc dav alcolumbr após devolu mp reitor,Weintraub sought David Alcolumbre after return of MP of the rectors,0.0,0.0,0.0,0.0,False,2020-06-15 11:01:59.192000+00:00,2020-06-15 14:32:10.484000+00:00,12611292.0
4524,O Antagonista,['Bolsonaro'],víd desembarg deu vot favor flávi bolsonar cham govern prefeit “ louc ” acus “ crim ”,"Video: Judge who gave vote in favor of Flávio Bolsonaro calls governors and mayors ""crazy"" and accuses ""crime""",-0.2000000029802322,-0.800000011920929,0.2000000029802322,0.800000011920929,False,2020-06-25 22:04:30.671000+00:00,2020-06-26 00:04:52.431000+00:00,7221760.0
4525,UOL,['Bolsonaro'],maverick encant bolsonar fez pont film veloz furios,Maverick who charmed Bolsonaro made up the point in the movie 'Fast and Furious',0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-06-23 18:31:43.308000+00:00,2020-06-24 01:31:52.168000+00:00,25208860.0
4526,UOL,['Bolsonaro'],sakamot pf vírus bolsonar submet país necess pesso,"Sakamoto: From PF to virus, Bolsonaro submits country to your personal needs",0.0,-0.4000000059604645,0.0,0.4000000059604645,False,2020-05-13 11:31:49.254000+00:00,2020-05-13 14:31:49.959000+00:00,10800705.0
4527,UOL,['Weintraub'],mec afirm weintraub deix past gestã limp amplo leg,MEC claims that Weintraub left folder with 'clean management and broad legacy',0.5,-0.4000000059604645,0.5,0.4000000059604645,False,2020-06-19 09:04:23.311000+00:00,2020-06-19 11:32:13.199000+00:00,8869888.0
4528,O Antagonista,['Bolsonaro'],nov protocol cloroquin pront pass bolsonar antes public,New chloroquine protocol is ready and will pass through Bolsonaro before being published,0.1000000014901161,0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-18 19:32:19.382000+00:00,2020-05-18 21:02:51.664000+00:00,5432282.0
4529,G1,['Crivella'],crivell lib igrej esport calçadã part amanhã,Crivella releases churches and sports on the boardwalk from tomorrow,0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-06-01 20:31:38.957000+00:00,2020-06-01 22:04:55.219000+00:00,5596262.0
4530,UOL,['Bolsonaro'],rubens valent bolsonar atic indisciplin test estabil forc armad,Rubens Valente: Bolsonaro stirs up indiscipline by testing stability of the Armed Forces,0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-05-04 17:01:21.947000+00:00,2020-05-04 18:02:36.283000+00:00,3674336.0
4531,R7,['Moro'],ministr cels mell arquiv notíciacrim contr sergi mor,Minister Celso de Mello files crime news against Sergio Moro,0.0,-0.1000000014901161,0.0,0.1000000014901161,False,2020-05-30 02:02:42.837000+00:00,2020-05-30 07:32:03.634000+00:00,19760797.0
4532,UOL,['Bolsonaro'],jos bolsonar torn justic pf puxadinh famíl,Josiah: Bolsonaro makes Justice and PF pulls from the family,0.0,0.3000000119209289,0.0,0.3000000119209289,False,2020-04-26 22:31:06.235000+00:00,2020-04-27 00:32:00.445000+00:00,7254210.0
4533,R7,['Bolsonaro'],ministr avis bolsonar sobr açã impeachment stf,Minister warns Bolsonaro on impeachment action in the Supreme Court,0.2000000029802322,-0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-16 02:31:57.622000+00:00,2020-05-16 15:31:38.090000+00:00,46780468.0
4534,R7,['Covas'],sp câm aprov projet cov enxug administr,SP: Chamber approves covas project to dry administration,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-25 07:32:13.648000+00:00,2020-06-25 12:31:30.376000+00:00,17956728.0
4535,UOL,"['Bolsonaro', 'Lula']",bolsonar quer lul,Bolsonaro wants to be Lula,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-05-04 19:03:19.507000+00:00,2020-05-05 14:31:45.455000+00:00,70105948.0
4536,G1,['Bolsonaro'],bolsonar critic govern stf defin palavr final estad,"Bolsonaro criticizes governors, but STF has already defined what final word is the states",0.0,-0.2000000029802322,0.0,0.2000000029802322,False,2020-05-12 18:02:20.509000+00:00,2020-05-12 19:31:27.974000+00:00,5347465.0
4537,UOL,['Bolsonaro'],mai esfri possível impeachment bolsonar diz jefferson,"'Out Maia' cooled possible impeachment of Bolsonaro, says Jefferson",0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-04-27 21:31:19.358000+00:00,2020-04-28 00:03:58.844000+00:00,9159486.0
4538,UOL,['Bolsonaro'],sakamot fug prov bolsonar proteg amig,Sakamoto: Escape proves that Bolsonaro protects friends,0.3000000119209289,0.6000000238418579,0.3000000119209289,0.6000000238418579,False,2020-06-21 02:03:33.806000+00:00,2020-06-21 09:03:28.252000+00:00,25194446.0
4539,O Antagonista,['Weintraub'],olav indic weintraub conselh nacional educ,The olavistas indicated by Weintraub for the National Council of Education,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-22 20:31:20.804000+00:00,2020-06-22 23:02:11.789000+00:00,9050985.0
4540,UOL,['Bolsonaro'],trevisan popular anaboliz bolsonar efeit colater,Trevisan: 'Bolsonaro's anabolised popularity has side effects',0.0,0.0,0.0,0.0,False,2020-06-13 09:03:20.487000+00:00,2020-06-14 12:32:54.667000+00:00,98974180.0
4541,UOL,['Crivella'],rj crivell decret suspensã competiçõ carioc volt paralis,RJ: Crivella decrees suspension of competitions and Carioca is again paralyzed,0.0,0.0,0.0,0.0,False,2020-06-20 20:03:55.429000+00:00,2020-06-20 23:03:47.727000+00:00,10792298.0
4542,R7,['Moro'],indic mor exoner secret nacional justic,Moro's nominee is exonerated from the National Secretariat of Justice,0.2000000029802322,-0.5,0.2000000029802322,0.5,False,2020-05-11 19:31:46.598000+00:00,2020-05-11 21:00:54.855000+00:00,5348257.0
4543,O Antagonista,['Moro'],“ cenári difícil ” diz mor,"""Difficult scenario,"" says Moro",0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-15 17:32:03.589000+00:00,2020-05-15 19:03:22.408000+00:00,5478819.0
4544,O Antagonista,['Bolsonaro'],‘ sistem particul ’ avis bolsonar prisã queiroz,'Private system' warned Bolsonaro of queiroz prison,0.1000000014901161,-0.3000000119209289,0.1000000014901161,0.3000000119209289,False,2020-06-18 20:03:32.774000+00:00,2020-06-18 21:32:14.436000+00:00,5321662.0
4545,G1,['Bolsonaro'],bolsonar usou codinom test coronavírus preserv ident,Bolsonaro used code names in coronavirus tests to preserve identity,0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-05-13 19:02:33.176000+00:00,2020-05-13 20:31:42.052000+00:00,5348876.0
4546,UOL,['Bolsonaro'],diog schelp bolsonar govern apen lut sobreviv carg,"Diogo Schelp: Bolsonaro no longer rules, just struggles to survive in office",0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-06-03 18:04:09.549000+00:00,2020-06-03 20:33:30.400000+00:00,8960851.0
4547,Folha de SP,"['Bolsonaro', 'Regina Duarte']",regin duart encontr bolsonar nest quint,Regina Duarte meets bolsonaro this thursday,0.2000000029802322,0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-21 17:33:03.755000+00:00,2020-05-21 18:03:07.333000+00:00,1803578.0
4548,UOL,['Bolsonaro'],pt diz vai apresent ped impeachment contr bolsonar,PT says it will file impeachment request against Bolsonaro,0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-05-15 22:01:30.057000+00:00,2020-05-15 22:31:29.842000+00:00,1799785.0
4549,UOL,['Bolsonaro'],kotsch marginal bolsonar process exércit,"Kotscho: Marginal is Bolsonaro, sued by the Army",0.1000000014901161,-0.5,0.1000000014901161,0.5,False,2020-06-03 21:32:15.402000+00:00,2020-06-04 01:32:26.174000+00:00,14410772.0
4550,UOL,['Bolsonaro'],nomeaçã amig bolsonar pf ger resistent congress,Appointment of bolsonaro friend to PF generates resistance in Congress,0.0,0.0,0.0,0.0,False,2020-04-29 13:01:33.515000+00:00,2020-04-29 15:02:44.406000+00:00,7270891.0
4551,O Antagonista,"['Guedes', 'Weintraub']",equip gued celebr saíd weintraub,Guedes team celebrates Weintraub's departure,0.1000000014901161,0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-06-20 10:31:56.499000+00:00,2020-06-20 13:31:59.630000+00:00,10803131.0
4552,Folha de SP,['Bolsonaro'],bolsonar rebat stf particip aglomer faix contr congress judiciári,Bolsonaro rebate STF and participates in crowding with banners against Congress and Judiciary,0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-05-24 16:03:26.453000+00:00,2020-05-24 20:01:34.529000+00:00,14288076.0
4553,G1,['Bolsonaro'],bolsonar reit fal pf diz ministr ram engan depoiment,Bolsonaro reiterates that he did not speak in the PF and says that Minister Ramos was mistaken in the testimony,-0.1000000014901161,-0.6000000238418579,0.1000000014901161,0.6000000238418579,False,2020-05-13 18:04:39.562000+00:00,2020-05-14 02:05:14.931000+00:00,28835369.0
4554,G1,['Lula'],fak víd mostr lul sed gaviõ fiel dia ato feit torc sp,It is #FAKE that video show Lula at the headquarters of Gaviões da Fiel on the day of the act made by the fans in SP,-0.5,-0.800000011920929,0.5,0.800000011920929,False,2020-06-02 20:31:56.132000+00:00,2020-06-05 20:02:51.128000+00:00,257454996.0
4555,UOL,['Weintraub'],sugestã embaix weintraub,An embassy suggestion for Weintraub,0.1000000014901161,0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-06-18 13:04:12.616000+00:00,2020-06-19 03:04:25.404000+00:00,50412788.0
4556,O Antagonista,['Bolsonaro'],not planalt tent desvincul bolsonar wassef,"In a statement, Planalto will try to unlink Bolsonaro from Wassef",0.4000000059604645,0.0,0.4000000059604645,0.0,False,2020-06-18 19:02:58.498000+00:00,2020-06-18 19:32:15.637000+00:00,1757139.0
4557,O Antagonista,"['Weintraub', 'Bolsonaro']",bolsonar descart fed aval exassessor weintraub advog anhangu,Bolsonaro dismisses Feder and evaluates former aide to Weintraub who advocated for Anhanguera,0.0,0.0,0.0,0.0,False,2020-06-24 18:32:36.108000+00:00,2020-06-24 20:02:53.509000+00:00,5417401.0
4558,Folha de SP,['Bolsonaro'],pt red psb pdt ped pesso adi protest ruas contr bolsonar,"PT, Network, PSB and PDT ask people to postpone protest in the streets against Bolsonaro",-0.2000000029802322,-0.6000000238418579,0.2000000029802322,0.6000000238418579,False,2020-06-04 23:32:15.210000+00:00,2020-06-05 01:01:44.241000+00:00,5369031.0
4559,G1,['Bolsonaro'],decisã exoner nov president banc nord irrit ali bolsonar centrã,Decision to dismiss new president of the Northeast Bank angers bolsonaro allies in The Center,-0.4000000059604645,-0.3000000119209289,0.4000000059604645,0.3000000119209289,False,2020-06-03 21:02:48.157000+00:00,2020-06-04 00:31:51.043000+00:00,12542886.0
4560,R7,['Bolsonaro'],bolsonar nov divulg reflet moment país,Bolsonaro: New disclosure reflects 'moment of the country',0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-06 18:02:16.125000+00:00,2020-06-06 19:31:43.965000+00:00,5367840.0
4561,R7,['Moro'],sergi mor denunc comissã étic president,Sergio Moro is denounced in the Ethics Committee of the Presidency,0.0,0.0,0.0,0.0,False,2020-05-05 08:01:31.737000+00:00,2020-05-05 09:02:44.982000+00:00,3673245.0
4562,O Antagonista,['Heleno'],helen “ ped apreensã celul president inconceb ”,"Heleno: ""Request for seizure of cell phone of the president is inconceivable""",0.1000000014901161,-0.6000000238418579,0.1000000014901161,0.6000000238418579,False,2020-05-22 18:31:56.822000+00:00,2020-05-22 19:01:47.431000+00:00,1790609.0
4563,UOL,['Lula'],lul diz nunc interfer pf cit dia irmã cas invad,Lula says he never interfered in the PF and cites the day that brother had house invaded,-0.1000000014901161,0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-05-15 04:04:49.813000+00:00,2020-05-15 12:04:21.491000+00:00,28771678.0
4564,UOL,['Bolsonaro'],test covid19 segred bolsonar,Tests of covid-19: the secret of Bolsonaro,0.1000000014901161,0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-05-13 12:02:16.442000+00:00,2020-05-13 18:31:22.751000+00:00,23346309.0
4565,UOL,['Bolsonaro'],reaçã bolsonar após oper contr fak news elev tensã polít,Bolsonaro reaction after operation against fake news raises political tension,-0.2000000029802322,-0.800000011920929,0.2000000029802322,0.800000011920929,False,2020-05-28 21:03:09.612000+00:00,2020-05-29 00:06:09.561000+00:00,10979949.0
4566,O Antagonista,['Covas'],brun cov covid19,Bruno Covas with Covid-19,0.4000000059604645,0.0,0.4000000059604645,0.0,False,2020-06-13 23:31:48.031000+00:00,2020-06-14 12:32:55.138000+00:00,46867107.0
4567,UOL,['Bolsonaro'],vou interfer pont final diss bolsonar reuniã ministerial,"'I will interfere, period,' Bolsonaro said at a ministerial meeting",0.2000000029802322,-0.2000000029802322,0.2000000029802322,0.2000000029802322,False,2020-05-15 12:30:58.501000+00:00,2020-05-15 14:01:09.093000+00:00,5410592.0
4568,UOL,['Bolsonaro'],entend suspeit sobr flávi bolsonar exassessor fabríci queiroz,Understand the suspicions about Flávio Bolsonaro and former advisor Fabrício Queiroz,-0.1000000014901161,-0.3000000119209289,0.1000000014901161,0.3000000119209289,False,2020-06-18 11:03:36.607000+00:00,2020-06-18 12:03:57.195000+00:00,3620588.0
4569,O Antagonista,['Bolsonaro'],bolsonar confirm quart parcel coronavouch,Bolsonaro confirms fourth installment of coronavoucher,0.2000000029802322,0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-22 23:33:12.413000+00:00,2020-05-23 09:31:34.449000+00:00,35902036.0
4570,G1,['Teich'],globonews exministr saúd teich dá entrev exclus agor,GLOBONEWS: former Health Minister Teich gives exclusive interview now,0.2000000029802322,0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-24 23:32:25.032000+00:00,2020-05-25 00:31:13.963000+00:00,3528931.0
4571,Folha de SP,['Bolsonaro'],sob bolsonar queiroz soub relatóri pf aind fas sigil investig,"Already under Bolsonaro, Queiroz learned of report in PF still in the secret phase of investigation",0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-05-21 07:32:24.922000+00:00,2020-05-21 15:04:22.180000+00:00,27117258.0
4572,Folha de SP,['Bolsonaro'],repórt folh process deput eduard bolsonar,Reporter Folha sues Congressman Eduardo Bolsonaro,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-15 07:04:30.145000+00:00,2020-06-15 19:32:17.551000+00:00,44867406.0
4573,Terça Livre,['Bolsonaro'],bolsonar aprov ajud r 125 bilhõ estad municípi,Bolsonaro approves aid of R $ 125 billion for states and municipalities,0.4000000059604645,0.2000000029802322,0.4000000059604645,0.2000000029802322,False,2020-05-28 15:32:24.532000+00:00,2020-05-29 21:01:52.312000+00:00,106167780.0
4574,Folha de SP,['Bolsonaro'],entend regin duart radicaliz bolsonar choc amig,Understand how Regina Duarte became radicalized by Bolsonaro and shocked friends,0.3000000119209289,-0.1000000014901161,0.3000000119209289,0.1000000014901161,False,2020-05-15 00:03:17.975000+00:00,2020-05-15 00:32:20.884000+00:00,1742909.0
4575,Senso Incomum,['Moro'],outubr deleg pf reclam ofíci ingerent mor,"In October, PF delegates complained in a letter of moro's interference",0.0,-0.3000000119209289,0.0,0.3000000119209289,True,2020-05-18 13:33:05.630000+00:00,,
4576,UOL,['Bolsonaro'],atitud dúb bolsonar assust mund diz president stf,"Bolsonaro's 'dubious' attitudes scare the world, says President of the Supreme Court",0.3000000119209289,-0.800000011920929,0.3000000119209289,0.800000011920929,False,2020-06-08 21:31:57.875000+00:00,2020-06-08 22:34:32.254000+00:00,3754379.0
4577,Folha de SP,['Bolsonaro'],reitor desment bolsonar diz ministr educ doutor rosári,Rector besed Bolsonaro and says that Minister of Education has no doctorate in Rosario,-0.4000000059604645,-0.6000000238418579,0.4000000059604645,0.6000000238418579,False,2020-06-26 18:32:29.948000+00:00,2020-06-26 23:06:54.126000+00:00,16464178.0
4578,Folha de SP,['Bolsonaro'],bolsonar aument exposiçã exig reforc segur,Bolsonaro increases exposure and requires reinforcement in safety,0.0,0.0,0.0,0.0,False,2020-05-26 07:02:25.806000+00:00,2020-05-26 11:31:47.210000+00:00,16161404.0
4579,O Antagonista,['Bolsonaro'],pf vai interrog bolsonar,PF will interrogate Bolsonaro,0.3000000119209289,0.0,0.3000000119209289,0.0,False,2020-06-08 18:01:18.392000+00:00,2020-06-08 19:32:30.958000+00:00,5472566.0
