id,clean_text,processed_text
1134,"t lintis e a menina e o pai e a mae
pera umo vez umo menina que chegou da escola
tomou banho comeu o almoço e foi esludar terminou
de estudor e abrio o quarda roupa e achou umas
tintos quache ela foi pergumtos aospais e foi chegou
ltperguntou a mabi mamãe que tintas são essas mamãe
pa mae falou não sei minha filha a menina
falou tabommamãe vou falar com o papai e foi faler com
o pai dela chegou la ela falou   papai foi o senhor que
comprou essas lintos o p ai dela falou   sim comperei minha
filha ela falou   a tabomobrigado vou deixar enssina
da mesa vio o pai falou   tabom a minha filha o
menino foi bricar narua o pai da menina lebeumo
ideia fazer um caco  tesouro com os lin
tos x a menina chegou de bricor na 
com os amigos o pai falou   tenho uma supresa
pa menina falou  o que e o pai falou 
um caça ao tsouto com as tintos quaches a fi
lha falou   ebaaaaa e foi procurar e achou
a primeira  são  tintas quaches e foi
procurar segundo e achou a tinta quache
pe foi procura a terceira linta quache
e acho terceira tinta giachee foi atras da qinla
tinta quache na verda de e   lintas quache
e achou a tinta s o pai a mãe e a filho fica
ram muito felizes x
fim",t lintil menin pai mae per umo vez umo menin cheg escol tom banh com almoç eslud termin estu abri quard roup ach uma tint quach pergumt aosp cheg ltpergunt mab mamã tint mamã pa mae fal sei filh menin fal tabommamã vou fal pap fal pai cheg la fal pap senh compr lint p ai fal sim comp filh fal tabomobrig vou deix enssin mes vio pai fal tabom filh menin bric naru pai menin lebeum ide faz cac tesour lin to x menin cheg bric amig pai fal supr pa menin fal pai fal caç tsout tint quach fi lha fal ebaaaa procur ach prim tint quach procur segund ach tint quach pe proc terc lint quach ach terc tint giache atr qinl tint quach verd lint quach ach tint s pai mãe filh fic ram feliz x fim
68,"era uma vez uma familia pobre que morava na roça eles
vivia numa pobreza muito mizeravel e mesma familia havia
um menino chamado davi esse menino adorava brincar com
seu amigo joão eles dois amava jogar bola davi tinha
que sair todo dia para trabalhar para sustentar suas familia
davi trabalhava numa venda de frutas um dia 
assaltara uma banca e era a banca de davi o dono do
comercio ficou muito brabo com davi e acabou le despedindo
triste davi volta pra casa em um dia chuvoso e
no meio do caminho ele encontrou pedra brilhante
e voltou feliz pra casa e sua familia foi feliz para
sempre",vez famil pobr mor roç viv pobr mizera mesm famil hav menin cham dav menin ador brinc amig joã doi am jog bol dav sair tod dia trabalh sustent famil dav trabalh vend frut dia assalt banc banc dav don comerci fic brab dav acab le desped trist dav volt pra cas dia chuv mei caminh encontr pedr brilh volt feliz pra cas famil feliz sempr
348,"t a menina que que brol a perna e o brasso
eu encontrei em cima do armario alguns potes com
tinta  então  resolvi pintar na parede do meu quarto
alguns animais  tempo depois  quando voltei no quarto
não havia mais nenhuma pintura e as roupas da
gaveta estavam espalhadas pelo chão e quado eu
fui ver era a minha mãe e ela es tava arrumando
as minhas coisa e eu ajudei ela a arrumar as 
minhas coisa e eu ajudei ela a arrumar as
minhas coisas para irmos viajar para a casa
da vovo mais a menina se machuco teve que voltar
para casa mais teve que ir no hospital e ela que
brou o brasso ela boto gesso ficou  dias com
ela mais depois de  dias ela tirou o gesso ela
foi brincar com os seus amigas ela jogol x e
tropesol que bro a perna e no medico e ficou com gesso
 por  dias ",t menin brol pern brass encontr cim armari algum pot tint ent resolv pint pared quart algum animal temp volt quart hav nenhum pint roup gavet espalh chã qu ver mãe es tav arrum cois ajud arrum cois ajud arrum cois irm viaj cas vov menin machuc volt cas ir hospit brou brass bot gess fic dia dia tir gess brinc amig jogol x tropesol bro pern medic fic gess dia
1213,"eu estava lendo um livro e de repente um as letras começaram 
a se movimentar até que as palavras sumiram e as paginas do livro 
p
começaram a voar pelo quarto
p
elí falou commendo í correu para casa do amigo lar 
p
dormiu no dia seguinte elí foi para casa delí i quando 
                                                                                outro
o livro tinha sumindo elí depois desapareceu um livro í 
p
apareceu os dois livros que tinham dessparecido í confu atras delí
o livro ficou e bém e ajudou o amigo delis 
e dopois elí eue o irá muito etam i os dois
ficaram amigos i foram ler o outro livro
e depois sairam foram sí devetiumuito i depoís 
e eli fuás saír de novo que outro dia o livro quis semvigar
eli so tanto emganado elí e quise matar oamigo 
i u foi embora e  achou um outro amígo
e veviro félizes para sempre",lend livr repent letr começ moviment palavr sum pagin livr p começ vo quart p elí fal comm í corr cas amig lar p dorm dia seguint elí cas delí i outr livr sum elí desaparec livr í p aparec doi livr dessparec í confu atr delí livr fic bém ajud amig delil dopoil elí eue irá et i doi fic amig i ler outr livr sair sí devetiumuit i depoí eli fuá saír nov outr dia livr quil semvig eli so tant emgan elí quis mat oamig i u emb ach outr amíg vevir féliz sempr
1093,"to lado do medo
pem um dia uma menina chanada luisa estava com
indo para um lado no  carro tava luiza e sua familia no  car
então chegaran ao lago que tinha aparecia muito estrainha galhos
vento forte o  estava meio avemelhado então a menina foi tra
que tinha lá no lago foi ela e sua amiga isabel quando luisa entra
amiga ficou do lado de fora esperando sua vez o banheiro começou a
idomente xbanheiro ela saiu com o braço ferido e correu com e
que tinha acontecido ela falou mae falou aquele xta ma
se chamava angelina peguntou como filha quando a mãe dela fal
muito estranho vem do banheiro tipo um barolho de uma
mais não tinha niguem então o pai da luiza foi vê oque tinha
de banheiro bomm o banheiro caiu sozinho o pai de luiza",to lad med pem dia menin chan luis ind lad carr tav luiz famil car ent chegaran lag aparec estr galh vent fort mei avemelh ent menin tra lá lag amig isabel luis entr amig fic lad esper vez banh começ idom xbanh saiu braç fer corr acontec fal mae fal xta ma cham angelin pegunt filh mãe fal estranh vem banh tip barolh nigu ent pai luiz vê oqu banh bomm banh caiu so pai luiz
750,"t os potes de tintas
p depois a minha mãe lipou a parede e depois
meu irmãozinho pegou os potes de tintas para pintar os
desenhos dele e jogou minhas roupas no chão e saio
depois quando eu terminei de arrumar minhas roupas
fui no quarto dele tava tudo melado de tinta e tinh
a tinta para todo lugar nas parede no chão mais
os desenhos que ele pintou estava linado mais eu
estava um pouco triste porque ele pegou as minhas
tintas eu resolvir sair mais quando eu voutei para
casa eu fiquei muito feliz porque tinha muitos podes de
tintas fiz muitos desenhos passei a tarde na escola com
minhas amiguinhas a catharina a karol a raquel e a ana
júlia e fiquei muito feliz",t pot tint p mãe lip pared irmã peg pot tint pint desenh jog roup chã sai termin arrum roup quart tav tud mel tint tinh tint tod lug pared chã desenh pint lin pouc trist porqu peg tint resolv sair vout cas fiq feliz porqu muit pod tint fiz muit desenh pass tard escol amig catharin karol raquel ana júl fiq feliz
1217,"mais eu não sabia de quem era essas pegadas  ainda bem 
que minha avó e o meu avô estavam comigo por que eu 
estava com muito medo so que alem ele eu está com
medo eu queria saber de quem era essas pegadas enor
mes 
p então eu chamei minha familía para seguirmos aquelas 
pegadas  e ai eu e minha familía fomos seguindo aquelas
pegadas  para descobrir o que tinha parado o ônibus  e parece
que a coisa ",sab peg aind bem avó avô comig med so alem med quer sab peg en me p ent cham familí segu peg ai familí segu peg descobr par ônibu parec cois
175,"s t o barulho 
uma vez uma menina chamada júlia 
resouveu pinta seu quarto numa linda 
manhã chuvosa quando ela resolve ir 
a cozinha pega os pinces quando ela volta 
as suas roupas esta tudo jogada no chão 
os potes de tintas derramados no chão ela fica 
supereendida com aquilo áte que ela ouviu 
um barulho de baixo da cama dela ela cria 
coragem pra é la ver quando ela ver era o irmão dela que fez tudo aquela bagunça mais 
ela não fica brava com ele mais primeiro 
ela fez ele arrumar toda aquela bagunça e 
por fim ela é ele foram pinta a parede jontos 
feliz",s t barulh vez menin cham júl resouv pint quart lind manhã chuv resolv ir co peg pinc volt roup tud jog chã pot tint derram chã fic supereend áte ouv barulh baix cam cri corag pra la ver ver irm fez tud bagunç fic br prim fez arrum tod bagunç fim pint pared jont feliz
154,"p na minha casa mora eu minha mãe e meu irmão um dia
minha mãe sail eu e meu irmão ficamos ele ficou no 
quarto e eu fui brincar em um armário encontrei 
alguns potes de tinta então fui para o meu quarto 
e pintei a parede um tempo depois voutei 
e não havia nenhuma pintura chamei meu irmão
mais ele não sabia onde estava e todas as minhas 
roupas estavam espalhadas no chão",p cas mor mãe irm dia mãe sail irm fic fic quart brinc armári encontr algum pot tint ent quart pint pared temp vout hav nenhum pint cham irm sab ond tod roup espalh chã
219,"t a menina encontrou potes de tinta
p em uma manhã debora raquel acordou 
e encontrou dez potes de tinta encima da estante da
sala de cores diferentes ela pegou as tintas e 
levou para o quarto e fez corações na parede e a
mae disse
 filha ficou lindo serio mamãe sim ta maravilhoso
se a cenhora diz e debora raquel disse
 mamãe vomos para a casa da vovó sim vomos
filha elas duas passaram uma semana la na casa
da vo de debora quando elas voutaram debora foi
ao quarto dela e o quarto de debora estáva revirado
com as roupas no chão meladas de tinta azul vermelha 
lt roxa verde e amarela debora perguntou mãe quem
lt foi que apagou o desenho da parede a mãe disse
lt  eu não sei filha porque eu estava com você la
lt na casa de sua avó debora disse
lt    a cenhora pode lava as roupas
quando a senhora termina eu estendo para ajudar
lt voce depois que nos termina vamos ao parque
lt  quando foi  da noite voutaram para casa",t menin encontr pot tint p manhã deb raquel acord encontr dez pot tint enc est sal cor difer peg tint lev quart fez coraçã pared mae diss filh fic lind seri mamã sim ta maravilh cenh diz deb raquel diss mamã vom cas vovó sim vom filh dua pass seman la cas vo deb vout deb quart quart deb estáv revir roup chã mel tint azul vermelh lt rox verd amarel deb pergunt mãe lt apag desenh pared mãe diss lt sei filh porqu la lt cas avó deb diss lt cenh pod lav roup senh termin est ajud lt voc termin vam parqu lt noit vout cas
941,"t o livro
p um certo dia eu estava lendo um livro que ele
pasou uma folha sozinho mas na quele dia fiquei muito
asustada mas eu li o livro ainda depois fui brincar mas
o livro ficou pasando as folhas só que ela não imaginava
que o livro ia sumi
p mas ela casou o livro mas não achou depois de 
meses ele apareceu na cama dela ela ficou tão feliz que o 
grito dela o livro passou todas as folhas e vuo as folhas
ela ficou tão triste que  tentou cola mas não deu certo ela
ficou muito triste e falou que a culpa era dela mas não
era ela passou os dias triste mas lá tinha pasado a
tristeza",t livr p cert dia lend livr pas folh so quel dia fiq asust li livr aind brinc livr fic pas folh imagin livr ia sum p cas livr ach mes aparec cam fic tão feliz grit livr pass tod folh vuo folh fic tão trist tent col deu cert fic trist fal culp pass dia trist lá pas trist
1200,"a janela estava se abrindo 
ela olhou enbaixo da cama
olha atras cortina
ela não sabia que tinha   
a porta semechindo
ela coreu e coreu foi  ela achou 
ela matava humanas 
ela  na rua 
ela   da cama",janel abr olh enbaix cam olh atr cortin sab port semech cor cor ach mat human rua cam
188,"t a menina da tinta s      

— um dia eu e minha prima ulece turu umlunto na rua e loyo eu u nu alguete 
—
— outro poty ele tintu e eu falei — olhei primeiro tinha umas pegur minha prima falou 
— umas x x pegou  tinta e fomos para casa ai chegamos em casa ai agente penjou 
—
— ogo vamos ger com as tintas penjumos no no outro dia a mãe da minha primo ci 
—
— chegou em casa ai agente perguntou para ela o que agente podia 
—que agente podia pintar o quarto da gente et agente tetou a agente pintou e  
",t menin tint s — dia prim ulec turu umlunt rua loy u nu alguet — — outr poty tintu fal — olh prim uma pegur prim fal — uma x x peg tint cas ai cheg cas ai agent penj — — ogo vam ger tint penjum outr dia mãe prim ci — — cheg cas ai agent pergunt agent pod —qu agent pod pint quart gent et agent tet agent pint
162,"p no caminho de casa vejo uma arvore que o vejo
todos os dias dei  na sonbra que e na
p praca  não só eu  pessoas talam
para sisenta no banco a  passa pessoas
  qui essa arvore um galho  para
cair por  niguem cuida ninguem aguá arvore
esta morrendo mais a arvore so falta  horas
para ela morre eu e  pessoas cuidamos dessa
arvore buquamos botamos adubo ela melhora esta
crescendo folhas tarde o tronco esta fecando mais
claro por que todos estamos aguando botando
adubo eu tenho uma bicicleta eu vou para
dodos os lugares vou por muito  depois
da quele dia a arvore nunca mais foi a mesma
antes a arvore ia morre mais niguem 
a arvore não estava mais caindo as folhas esta
 cada dia e uma pessoa deferente para aguá
bota adubo eum dia deontono  folhas caindo
todos as folhas da avore cola teve um vento 
que espalhava as folhas da ar arvore caidas no
chão a arvore nunca mais foi a mesma",p caminh cas vej arvor vej tod dia dei sonbr p prac pesso tal sisent banc pass pesso qui arvor galh cair nigu cuid ning agu arvor morr arvor so falt hor morr pesso cuid dess arvor buqu bot adub melhor cresc folh tard tronc fec clar tod agu bot adub biciclet vou dod lug vou quel dia arvor nunc mesm ant arvor ia morr nigu arvor caind folh cad dia pesso defer agu bot adub eum dia deonton folh caind tod folh avor col vent espalh folh ar arvor caid chã arvor nunc mesm
1113,"tpintura
p  em cima do armario alguns potes com
tinta entao resolvi  pintar na parede do meu quarto alguns 
animais tempo depois quando voltei no quarto não havia 
mais nenhuma pintura e as roupa da gaveta estavam 
espalhada pelo chão
pentão para eu saber quem havia deixado as roupas da 
gaveta espalhada pelo chão e não haver mais nenhuma 
pintura eu liguei para minha amiga rebeca para nós brincar 
de investigador pois eu sei que ela gosta dessa brincadeira e  
tambem pode ter chance de encontrar quem fez aquela 
bagunça
peu destubri quem fez a bagunça eu vi umas patinhas 
de cachorro e essas patinhas era da minha cachorrinha
pa rebeca foi embora eu limpei a bagunça deu tudo certo 
e dei um leitinho pra minha cachorrinha",tpint p cim armari algum pot tint enta resolv pint pared quart algum animal temp volt quart hav nenhum pint roup gavet espalh chã pent sab hav deix roup gavet espalh chã nenhum pint lig amig rebec brinc investig poi sei gost dess brinc tamb pod ter chanc encontr fez bagunç peu destubr fez bagunç vi uma pat cachorr pat cachorr pa rebec emb limp bagunç deu tud cert dei leit pra cachorr
